Tender_Proposal_ID,Procuring_Entity_Name,Rule_ID,Rule_Reference,Category,Finding,Evidence,Severity,Risk_Score,Review_Status,Investigative_Recommendation
478680.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
469159.0,Project Director(Elevated ExpressWay),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(Elevated ExpressWay)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
398199.0,Electrical & Mechanical Engineering,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Electrical & Mechanical Engineering||nan||2020-03-05 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
409461.0,Electrical & Mechanical Engineering,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Electrical & Mechanical Engineering||nan||2020-03-05 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
425270.0,Project Director (Saltgola),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director (Saltgola)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
395550.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
363990.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
357570.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
342502.0,Project Director(Rajib Das),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 70,658,480.50 registered a Modified Z-Score of 9.67.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
287442.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
265155.0,Project Director(Elevated ExpressWay),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(Elevated ExpressWay)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
235166.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||2018-10-28 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
234888.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||2018-10-28 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
235131.0,Project Director(M.Uddin),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director(M.Uddin)||nan||2018-10-28 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
223246.0,Project Director (CDA Square),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 632,060,295.57 registered a Modified Z-Score of 92.84.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
133881.0,Project Director (CDA Square),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director (CDA Square)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
189939.0,Project Director (Muradpur Flyover),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director (Muradpur Flyover)||nan||2018-04-25 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
189944.0,Project Director (Muradpur Flyover),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director (Muradpur Flyover)||nan||2018-04-25 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
189944.0,Project Director (Muradpur Flyover),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 79,537,860.01 registered a Modified Z-Score of 10.98.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
173113.0,Management Information System (MIS),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Management Information System (MIS)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
147563.0,Management Information System (MIS),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Management Information System (MIS)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
110297.0,Project Director (Saltgola),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 495,240,760.34 registered a Modified Z-Score of 72.57.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
108836.0,Project Director (Muradpur Flyover),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 35,818,234.17 registered a Modified Z-Score of 4.51.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
99744.0,Project Director (Saltgola),ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Project Director (Saltgola)||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
99692.0,Project Director (Dewanhat),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 237,118,580.88 registered a Modified Z-Score of 34.33.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
100483.0,Project Director(Silimpur),STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 53,515,977.89 registered a Modified Z-Score of 7.13.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
1265472.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1252250.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1257498.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1257433.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1189962.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1184467.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1172974.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||2025-11-10 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1173101.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||2025-11-10 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
1173102.0,Cox's Bazar Development Authority,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Cox's Bazar Development Authority||nan||2025-11-10 10:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
